ride_id,rider_id,driver_id,request_time,pickup_time,dropoff_time,pickup_city,dropoff_city,distance_km,status,fare
225,5799,1178,7/12/2024 11:30,7/12/2024 11:32,7/12/2024 11:45,L.A,Vancouver,15.93,completed,36.08
226,8311,1215,5/29/2023 11:31,5/29/2023 11:46,5/29/2023 12:01,L.A,Los Angeles,1.55,completed,12.24
227,4471,1375,11/7/2022 23:45,11/7/2022 23:56,11/8/2022 0:41,New York,Vancouver,8,completed,16.58
228,2237,1187,8/31/2024 12:45,8/31/2024 12:55,8/31/2024 13:01,Vancouver,San Francisco,7.45,completed,22.74
229,2339,1567,8/18/2023 0:11,8/18/2023 0:18,8/18/2023 0:50,Ottawa,San Francisco,8.12,completed,21.17
230,7175,1176,8/20/2023 4:08,8/20/2023 4:15,8/20/2023 4:51,New York,Calgary,7.79,completed,-28.87
231,9754,937,4/22/2022 21:32,4/22/2022 21:43,4/22/2022 22:31,Vancouver,San Francisco,18.87,completed,48.41
232,9355,583,9/23/2022 2:54,9/23/2022 2:59,9/23/2022 3:08,Calgary,Boston,13.44,completed,39.05
233,8259,1735,4/15/2022 13:24,4/15/2022 13:26,4/15/2022 13:57,Vancouver,Boston,21.36,completed,55.9
234,7510,1063,9/6/2023 12:53,9/6/2023 12:59,9/6/2023 13:17,Montreal,Ottawa,12.95,cancelled,36.85
235,8737,219,8/15/2022 14:01,8/15/2022 14:06,8/15/2022 15:00,Ottawa,Calgary,16.44,completed,45.18
236,4752,648,1/16/2021 8:12,1/16/2021 8:25,1/16/2021 9:08,Chicago,Calgary,4.4,completed,8.14
237,163,670,9/23/2021 11:39,9/23/2021 11:41,9/23/2021 12:39,New York,Chicago,21.07,completed,53.55
238,7516,81,9/9/2022 6:19,9/9/2022 6:26,9/9/2022 6:49,Calgary,Ottawa,26.97,completed,70.04
239,297,1721,4/26/2023 15:22,4/26/2023 15:25,4/26/2023 15:47,Calgary,San Francisco,13.16,completed,39.79
240,1711,1578,12/10/2021 23:51,12/10/2021 23:52,12/11/2021 0:32,Calgary,Ottawa,3,completed,10.91
241,675,676,1/20/2023 11:41,1/20/2023 11:46,1/20/2023 12:33,Calgary,Calgary,19.22,completed,46.85
242,9749,1510,1/6/2023 21:48,1/6/2023 21:53,1/6/2023 22:51,Toronto,Calgary,1.29,completed,6.26
243,3876,30,8/21/2021 1:11,8/21/2021 1:26,8/21/2021 1:59,L.A,New York,25.25,cancelled,70.77
244,3488,95,11/22/2023 19:27,11/22/2023 19:33,11/22/2023 20:24,Montreal,Montreal,15.07,completed,44.55
245,9773,729,9/30/2023 1:10,9/30/2023 1:14,9/30/2023 1:20,L.A,Montreal,14.09,completed,43.05
246,9142,535,4/6/2024 21:18,4/6/2024 21:28,4/6/2024 21:45,Vancouver,Calgary,26.59,completed,62.61
247,4821,885,11/29/2022 5:25,11/29/2022 5:35,11/29/2022 5:43,Calgary,Vancouver,12.25,cancelled,39.15
248,320,1339,7/3/2021 19:06,7/3/2021 19:15,7/3/2021 19:50,Chicago,Montreal,6.9,completed,25.41
249,573,64,6/25/2021 12:53,6/25/2021 13:04,6/25/2021 13:57,Boston,Montreal,12.29,completed,40.25
250,2014,98,12/25/2021 17:33,12/25/2021 17:38,12/25/2021 18:01,San Francisco,San Francisco,2.93,completed,3.44
251,9754,1922,3/9/2021 5:04,3/9/2021 5:11,3/9/2021 5:46,San Francisco,Los Angeles,11.89,cancelled,31.23
252,9153,1849,12/14/2024 8:18,12/14/2024 8:25,12/14/2024 9:22,Los Angeles,Chicago,29.92,completed,74.62
253,633,774,8/9/2021 5:19,8/9/2021 5:32,8/9/2021 6:26,Chicago,Toronto,7.38,completed,19.04
254,5640,1252,7/17/2023 23:03,7/17/2023 23:10,7/18/2023 0:10,Vancouver,Chicago,2.99,completed,9.44
255,6971,1574,10/4/2021 22:01,10/4/2021 22:04,10/4/2021 23:03,Chicago,Toronto,21.96,completed,60.53
256,5436,484,12/1/2021 16:44,12/1/2021 16:59,12/1/2021 17:44,San Francisco,Vancouver,1.24,completed,8.03
257,4238,1022,4/23/2022 9:05,4/23/2022 9:13,4/23/2022 9:42,San Francisco,Calgary,15.04,completed,44.67
258,5336,763,7/17/2023 20:30,7/17/2023 20:34,7/17/2023 21:17,Montreal,Los Angeles,23.41,completed,54.52
259,3798,1095,12/16/2021 20:57,12/16/2021 21:03,12/16/2021 21:08,Vancouver,Toronto,23.23,completed,64.8
260,4710,683,2/6/2024 22:11,2/6/2024 22:17,2/6/2024 22:35,Toronto,Chicago,22.8,cancelled,59.77
261,9764,116,1/6/2021 3:56,1/6/2021 4:08,1/6/2021 4:28,Montreal,Chicago,5.07,completed,16.98
262,1498,1906,9/11/2024 19:44,9/11/2024 19:46,9/11/2024 20:36,Vancouver,Boston,22.53,completed,54.25
263,2346,1298,12/21/2022 17:36,12/21/2022 17:44,12/21/2022 17:59,Montreal,San Francisco,26.82,completed,75.67
264,8939,1499,1/18/2022 17:44,1/18/2022 17:54,1/18/2022 18:21,Calgary,Los Angeles,23,completed,62.31
265,5264,1135,5/20/2022 10:35,5/20/2022 10:38,5/20/2022 10:54,Ottawa,San Francisco,26.78,completed,71.44
266,5674,287,1/13/2024 7:12,1/13/2024 7:26,1/13/2024 7:51,Toronto,Montreal,5.54,completed,19.6
267,8231,672,1/31/2023 0:41,1/31/2023 0:47,1/31/2023 1:31,Toronto,Vancouver,8.86,completed,21.86
268,5505,1877,3/23/2021 3:06,3/23/2021 3:15,3/23/2021 4:14,New York,Los Angeles,8,completed,21.37
269,1520,530,11/28/2022 7:28,11/28/2022 7:36,11/28/2022 8:00,San Francisco,Vancouver,27.33,completed,66.14
270,5999,1308,11/30/2021 17:13,11/30/2021 17:19,11/30/2021 18:13,Chicago,San Francisco,3.23,completed,8.82
271,8666,1499,2/29/2024 18:05,2/29/2024 18:19,2/29/2024 19:10,San Francisco,Toronto,24.83,completed,69.02
272,7558,244,7/8/2022 15:49,7/8/2022 15:59,7/8/2022 16:23,Ottawa,Vancouver,8.89,completed,21.19
273,4742,1736,11/1/2024 2:58,11/1/2024 3:08,11/1/2024 3:26,New York,Los Angeles,28.23,completed,70.44
274,8365,1095,2/17/2021 1:06,2/17/2021 1:10,2/17/2021 1:27,Toronto,Calgary,8.82,completed,27.47
275,1363,1790,5/8/2024 8:41,5/8/2024 8:43,5/8/2024 9:32,Boston,Boston,7.34,completed,17.32
276,8539,1881,7/23/2023 10:15,7/23/2023 10:18,7/23/2023 10:50,New York,Calgary,20.2,cancelled,57.17
277,8765,1822,9/29/2021 23:33,9/29/2021 23:46,9/30/2021 0:26,Toronto,Los Angeles,23.06,completed,53.98
278,7863,1113,1/9/2023 5:24,1/9/2023 5:28,1/9/2023 5:33,San Francisco,Calgary,21.27,completed,54.66
279,5177,1402,4/8/2021 5:42,4/8/2021 5:48,4/8/2021 6:04,Toronto,Vancouver,1.9,completed,0.26
280,6695,670,7/16/2024 1:13,7/16/2024 1:24,7/16/2024 1:42,Los Angeles,Boston,26.5,completed,69.61
281,8387,103,6/7/2021 17:12,6/7/2021 17:21,6/7/2021 18:02,Toronto,Los Angeles,2.13,completed,5.17
282,7838,386,3/31/2022 10:35,3/31/2022 10:40,3/31/2022 11:40,Montreal,Vancouver,27.04,cancelled,67.48
283,7852,907,2/28/2024 3:12,2/28/2024 3:19,2/28/2024 3:34,Ottawa,Montreal,27.13,complted,75.21
284,1070,636,12/15/2021 17:21,12/15/2021 17:25,12/15/2021 18:22,Montreal,Chicago,25.5,completed,67.4
285,9431,527,10/12/2024 11:36,10/12/2024 11:43,10/12/2024 12:28,Montreal,San Francisco,2.95,completed,17.36
286,5595,108,8/5/2023 23:12,8/5/2023 23:22,8/6/2023 0:03,Ottawa,New York,10.47,completed,33.27
287,1838,99,4/7/2023 20:18,4/7/2023 20:28,4/7/2023 21:08,Los Angeles,Vancouver,25.88,complted,63.32
288,278,1089,11/8/2024 7:10,11/8/2024 7:14,11/8/2024 8:12,Los Angeles,Chicago,2.17,completed,2.38
289,1393,1107,7/13/2023 10:44,7/13/2023 10:51,7/13/2023 11:38,Calgary,San Francisco,1.65,completed,10.88
290,2789,1333,4/3/2022 23:16,4/3/2022 23:23,4/3/2022 23:45,Calgary,Calgary,17.42,completed,48.37
291,7501,1194,7/30/2022 21:09,7/30/2022 21:17,7/30/2022 21:32,Calgary,Los Angeles,7.73,completed,25.79
292,8033,673,9/14/2023 14:35,9/14/2023 14:47,9/14/2023 15:28,Los Angeles,Calgary,19.09,completed,43.31
293,8493,1520,6/22/2021 16:24,6/22/2021 16:38,6/22/2021 17:20,New York,Chicago,25.28,completed,66.65
294,7228,1527,6/26/2023 21:54,6/26/2023 22:02,6/26/2023 22:53,Calgary,Ottawa,19.11,cancelled,51.58
295,1213,1680,8/2/2021 20:17,8/2/2021 20:22,8/2/2021 21:00,Calgary,Boston,17.85,complted,50.98
296,7404,1841,5/8/2021 7:17,5/8/2021 7:25,5/8/2021 7:30,Los Angeles,Ottawa,13.83,completed,35.41
297,4304,1896,5/26/2022 15:59,5/26/2022 16:12,5/26/2022 16:23,San Francisco,Boston,7.64,completed,28.02
298,2620,1072,8/31/2022 17:41,8/31/2022 17:50,8/31/2022 18:01,Toronto,Chicago,27.95,completed,72.79
299,487,430,4/1/2023 11:20,4/1/2023 11:29,4/1/2023 11:55,Montreal,Calgary,7.14,complted,27.57
300,1343,1184,1/17/2022 18:39,1/17/2022 18:49,1/17/2022 19:25,Calgary,Toronto,19.84,cancelled,55.33
301,5515,1181,1/18/2021 15:24,1/18/2021 15:39,1/18/2021 16:36,New York,Ottawa,18.2,completed,47.32
302,9386,1291,8/7/2024 2:18,8/7/2024 2:21,8/7/2024 3:19,Toronto,Vancouver,20.57,completed,52.02
303,770,759,5/6/2022 7:16,5/6/2022 7:19,5/6/2022 7:59,Montreal,Montreal,28.31,completed,73.28
304,3622,1686,5/11/2024 3:55,5/11/2024 4:01,5/11/2024 4:11,Los Angeles,Calgary,21.04,completed,57.33
305,339,1546,1/27/2024 10:50,1/27/2024 10:58,1/27/2024 11:50,New York,Los Angeles,8.98,completed,26.99
306,6465,41,3/5/2024 1:41,3/5/2024 1:53,3/5/2024 2:05,Toronto,Ottawa,18.38,completed,51.53
307,9577,164,1/17/2021 5:03,1/17/2021 5:07,1/17/2021 6:06,Calgary,Chicago,14.2,completed,43.06
308,7772,630,7/28/2021 18:50,7/28/2021 19:01,7/28/2021 20:01,Los Angeles,Los Angeles,5.92,completed,21.49
309,6990,87,6/11/2023 15:04,6/11/2023 15:05,6/11/2023 15:54,Calgary,Los Angeles,18.68,completed,54.27
310,1656,1753,2/20/2023 6:40,2/20/2023 6:52,2/20/2023 7:04,New York,San Francisco,24.28,cancelled,63.74
311,2223,614,11/26/2021 14:32,11/26/2021 14:44,11/26/2021 15:18,Boston,Montreal,15.17,completed,35.23
312,5624,1911,12/20/2023 0:00,12/20/2023 0:13,12/20/2023 1:08,Calgary,Vancouver,17.61,completed,52.84
313,6588,287,11/22/2024 10:08,11/22/2024 10:16,11/22/2024 10:26,Boston,Los Angeles,17.91,completed,45.1
314,9824,822,6/2/2023 21:37,6/2/2023 21:41,6/2/2023 21:59,Los Angeles,Boston,2.51,completed,7.63
315,989,1443,1/12/2021 1:14,1/12/2021 1:25,1/12/2021 1:51,Calgary,Los Angeles,3.45,completed,16.84
316,7049,186,7/24/2022 16:14,7/24/2022 16:25,7/24/2022 16:48,Vancouver,Boston,26.6,completed,64.67
317,5478,1763,8/23/2022 8:56,8/23/2022 9:10,8/23/2022 9:39,Boston,Ottawa,26.03,cancelled,63.02
318,3047,732,6/23/2022 14:33,6/23/2022 14:46,6/23/2022 14:58,Toronto,Montreal,22.39,completed,63.01
319,6438,1959,11/21/2023 13:05,11/21/2023 13:15,11/21/2023 13:22,Chicago,Calgary,29.92,completed,83.26
320,7726,996,10/10/2021 6:40,10/10/2021 6:48,10/10/2021 6:54,Chicago,Calgary,19.06,cancelled,49.63
321,6197,840,1/8/2021 6:42,1/8/2021 6:48,1/8/2021 7:08,San Francisco,Chicago,25.57,completed,63.95
322,6189,1654,1/31/2022 22:53,1/31/2022 22:58,1/31/2022 23:07,Montreal,Toronto,2.94,cancelled,14.6
323,1718,1277,12/19/2023 1:55,12/19/2023 2:03,12/19/2023 2:28,Boston,Los Angeles,25.72,cancelled,60.58
324,4909,839,7/10/2024 14:51,7/10/2024 14:56,7/10/2024 15:03,Los Angeles,Toronto,12.18,completed,28.61
325,9179,1120,1/2/2021 21:34,1/2/2021 21:37,1/2/2021 22:13,Boston,New York,7.65,completed,18.15
326,7973,860,11/20/2021 22:35,11/20/2021 22:42,11/20/2021 22:55,Calgary,Toronto,3.93,completed,7.03
327,4247,1386,2/25/2022 8:15,2/25/2022 8:23,2/25/2022 8:35,Calgary,Ottawa,29.22,completed,82.57
328,5194,1627,11/25/2021 10:06,11/25/2021 10:21,11/25/2021 10:27,Ottawa,Montreal,13.75,completed,41.35
329,736,857,2/9/2023 10:00,2/9/2023 10:07,2/9/2023 10:28,Ottawa,New York,10.46,completed,24.64
330,2837,1036,4/14/2023 13:11,4/14/2023 13:24,4/14/2023 14:23,San Francisco,Ottawa,4.76,completed,12.23
331,4418,1785,5/12/2022 22:46,5/12/2022 22:59,5/12/2022 23:26,Toronto,Boston,20.55,completed,49.53
332,5385,1102,3/8/2024 22:26,3/8/2024 22:41,3/8/2024 23:15,Chicago,Vancouver,24.46,completed,61.29
333,4357,1820,11/2/2021 7:45,11/2/2021 7:46,11/2/2021 8:32,Montreal,Calgary,26.08,completed,61.44
334,1964,1616,6/14/2021 3:13,6/14/2021 3:26,6/14/2021 3:55,San Francisco,New York,15.05,completed,41.08
335,3413,1210,2/22/2023 17:53,2/22/2023 18:06,2/22/2023 18:44,Toronto,Calgary,24.31,completed,64.49
336,8985,963,11/20/2022 11:13,11/20/2022 11:24,11/20/2022 12:16,Los Angeles,Calgary,15.66,completed,43.51
337,3835,440,9/21/2022 16:25,9/21/2022 16:30,9/21/2022 17:23,Vancouver,Vancouver,8.94,completed,18.58
338,4114,194,12/28/2021 6:01,12/28/2021 6:13,12/28/2021 6:18,Ottawa,New York,14.33,completed,43.16
339,1847,1930,6/27/2022 7:38,6/27/2022 7:42,6/27/2022 8:19,Montreal,New York,2.65,completed,8.5
340,2093,811,7/26/2021 23:33,7/26/2021 23:39,7/27/2021 0:00,Chicago,New York,22.03,completed,60.08
341,1112,1342,8/9/2024 8:42,8/9/2024 8:45,8/9/2024 9:45,Boston,Toronto,23.53,cancelled,58.53
342,5835,923,12/19/2022 10:05,12/19/2022 10:08,12/19/2022 10:13,San Francisco,San Francisco,16.6,cancelled,51.34
343,928,1449,12/9/2023 2:19,12/9/2023 2:27,12/9/2023 3:16,Ottawa,San Francisco,26.8,completed,64.93
344,3525,327,2/25/2022 13:16,2/25/2022 13:22,2/25/2022 14:16,Boston,Calgary,15.19,completed,40.36
345,975,1273,1/20/2023 21:09,1/20/2023 21:21,1/20/2023 22:05,San Francisco,Toronto,15.01,cancelled,37.95
346,2367,296,3/12/2024 2:22,3/12/2024 2:27,3/12/2024 3:06,Vancouver,New York,25.93,completed,64.75
347,9143,973,8/23/2021 14:33,8/23/2021 14:45,8/23/2021 15:14,San Francisco,Ottawa,14.17,completed,32.32
348,3004,364,8/3/2022 17:41,8/3/2022 17:43,8/3/2022 18:19,San Francisco,Chicago,6.7,cancelled,14.38
349,230,543,7/17/2024 1:26,7/17/2024 1:41,7/17/2024 2:30,Boston,Chicago,17.46,completed,45.99
350,1768,1093,7/10/2024 22:22,7/10/2024 22:32,7/10/2024 22:40,New York,Boston,19.7,completed,52.54
351,8616,884,6/4/2021 3:04,6/4/2021 3:16,6/4/2021 3:45,Boston,New York,11.79,completed,26.59
352,2447,1119,9/13/2022 9:04,9/13/2022 9:12,9/13/2022 10:01,Chicago,New York,17.56,completed,43.08
353,2482,1596,2/24/2021 14:24,2/24/2021 14:25,2/24/2021 15:08,Los Angeles,Boston,7.34,completed,25.74
354,6785,1478,7/30/2021 13:22,7/30/2021 13:24,7/30/2021 14:05,Los Angeles,Boston,9.29,cancelled,32.77
355,8909,1195,2/18/2021 10:22,2/18/2021 10:23,2/18/2021 10:49,Vancouver,Vancouver,17.57,completed,44.54
356,492,123,5/29/2021 18:55,5/29/2021 19:03,5/29/2021 19:23,Chicago,Los Angeles,24.13,completed,56.63
357,9226,1978,1/20/2021 3:28,1/20/2021 3:29,1/20/2021 4:25,Vancouver,Boston,17.15,cancelled,49.81
358,1466,389,3/15/2024 4:16,3/15/2024 4:29,3/15/2024 4:36,Vancouver,Chicago,6.08,completed,13.51
359,1789,419,4/20/2023 16:38,4/20/2023 16:52,4/20/2023 17:21,Ottawa,New York,7.33,cancelled,17.07
360,7744,1812,4/28/2021 9:28,4/28/2021 9:39,4/28/2021 10:08,Vancouver,Chicago,8.63,completed,29.64
361,409,1648,7/3/2024 11:03,7/3/2024 11:08,7/3/2024 11:33,San Francisco,Montreal,23.99,completed,66.23
362,8127,228,6/4/2023 15:43,6/4/2023 15:46,6/4/2023 16:26,Toronto,Vancouver,5.41,completed,13.79
363,7452,526,4/21/2022 23:10,4/21/2022 23:14,4/21/2022 23:45,New York,Chicago,3.72,completed,18.11
364,4941,601,8/24/2024 0:53,8/24/2024 1:06,8/24/2024 1:19,Chicago,Los Angeles,2.16,completed,3.51
365,6510,32,8/12/2021 19:20,8/12/2021 19:26,8/12/2021 19:42,Boston,Ottawa,7.91,cancelled,21.8
366,1349,291,2/13/2024 0:07,2/13/2024 0:22,2/13/2024 1:09,New York,Ottawa,14.52,completed,33.62
367,7309,1634,8/1/2024 21:17,8/1/2024 21:25,8/1/2024 21:41,Montreal,Ottawa,15.13,completed,41.78
368,2993,862,9/24/2023 14:49,9/24/2023 15:00,9/24/2023 15:27,Los Angeles,Toronto,29.99,completed,75.94
369,2139,964,9/28/2022 7:42,9/28/2022 7:44,9/28/2022 8:30,Vancouver,Ottawa,25,completed,57.96
370,9130,50,11/18/2023 21:07,11/18/2023 21:10,11/18/2023 21:32,Los Angeles,Los Angeles,6.93,completed,19.98
371,5747,230,8/17/2022 19:52,8/17/2022 19:53,8/17/2022 20:06,Toronto,Toronto,18.84,cancelled,49.75
372,1810,655,12/15/2024 22:09,12/15/2024 22:18,12/15/2024 23:00,Toronto,Chicago,15.54,completed,34.37
373,8856,1804,9/21/2022 12:42,9/21/2022 12:55,9/21/2022 13:44,San Francisco,Ottawa,16.98,completed,50.04
374,6777,523,1/15/2023 1:16,1/15/2023 1:25,1/15/2023 1:57,Calgary,Montreal,5.66,completed,15.89
375,7596,777,4/2/2021 7:45,4/2/2021 8:00,4/2/2021 8:05,Calgary,Calgary,7.89,completed,25.59
376,7475,531,2/6/2021 17:11,2/6/2021 17:20,2/6/2021 18:12,Boston,Vancouver,4.24,completed,9.82
377,9134,2000,5/18/2021 14:09,5/18/2021 14:19,5/18/2021 14:31,Ottawa,New York,6.03,completed,22.1
378,9294,268,5/14/2021 5:08,5/14/2021 5:15,5/14/2021 5:39,New York,New York,12.37,completed,27.81
379,8669,1912,7/3/2024 20:27,7/3/2024 20:40,7/3/2024 20:57,Montreal,Ottawa,23.41,completed,63.69
380,2095,1708,11/3/2021 14:52,11/3/2021 15:05,11/3/2021 15:30,Boston,San Francisco,17.41,cancelled,44.33
381,8354,896,2/25/2022 1:57,2/25/2022 2:05,2/25/2022 2:12,Calgary,Chicago,2.92,completed,14.7
382,9406,1978,3/31/2023 21:12,3/31/2023 21:19,3/31/2023 21:44,San Francisco,Montreal,16.22,completed,39.07
383,160,345,4/13/2021 9:36,4/13/2021 9:39,4/13/2021 9:56,Vancouver,Chicago,11.01,completed,36.95
384,5887,1849,5/26/2022 20:32,5/26/2022 20:33,5/26/2022 20:51,Boston,New York,20.37,cancelled,49.91
385,298,1124,3/18/2023 5:36,3/18/2023 5:43,3/18/2023 6:03,San Francisco,Montreal,18.73,completed,46.59
386,9728,228,8/9/2023 23:57,8/9/2023 23:58,8/10/2023 0:03,Calgary,Calgary,25.6,cancelled,72.27
387,9309,185,7/8/2021 11:03,7/8/2021 11:08,7/8/2021 11:20,Montreal,New York,22.43,completed,55.3
388,1513,788,6/1/2023 22:02,6/1/2023 22:15,6/1/2023 23:07,Chicago,Boston,28.94,completed,78.09
389,8102,413,12/21/2024 15:17,12/21/2024 15:25,12/21/2024 16:17,Ottawa,Calgary,21.48,completed,63.55
390,9457,1489,12/16/2022 7:44,12/16/2022 7:56,12/16/2022 8:46,Ottawa,New York,10.04,completed,21.28
391,8877,1629,2/13/2024 18:16,2/13/2024 18:22,2/13/2024 18:46,Calgary,Toronto,13.84,completed,34.75
392,8973,871,1/16/2023 16:46,1/16/2023 16:51,1/16/2023 17:20,Boston,New York,25.2,cancelled,60.79
393,9777,1672,7/30/2024 16:37,7/30/2024 16:47,7/30/2024 17:24,San Francisco,Boston,11.8,cancelled,25.43
394,1946,1824,5/31/2021 8:15,5/31/2021 8:27,5/31/2021 9:25,Boston,Vancouver,3.68,completed,13.13
395,1575,1072,10/2/2024 17:31,10/2/2024 17:33,10/2/2024 17:58,Toronto,Ottawa,5.36,cancelled,15.1
396,6052,1422,2/7/2022 13:21,2/7/2022 13:27,2/7/2022 14:04,Chicago,Ottawa,15.54,completed,40.91
397,5064,308,1/29/2021 5:28,1/29/2021 5:32,1/29/2021 6:17,San Francisco,New York,20.2,completed,56.81
398,3334,664,3/30/2024 17:14,3/30/2024 17:18,3/30/2024 17:40,Montreal,Montreal,17.76,cancelled,51.66
399,5270,769,6/12/2023 20:23,6/12/2023 20:33,6/12/2023 21:16,San Francisco,San Francisco,22.95,completed,52.48
400,4479,1768,9/21/2022 5:56,9/21/2022 6:03,9/21/2022 6:36,Chicago,New York,7.16,completed,19.07
401,9020,283,2/19/2022 18:21,2/19/2022 18:36,2/19/2022 19:22,New York,Chicago,12.67,cancelled,40.11
402,8833,1865,5/23/2021 7:10,5/23/2021 7:22,5/23/2021 7:59,Chicago,Chicago,27.37,completed,73.79
403,8411,915,7/16/2023 13:46,7/16/2023 14:01,7/16/2023 14:55,San Francisco,New York,8.88,completed,19.97
404,6408,289,2/22/2021 7:42,2/22/2021 7:51,2/22/2021 8:18,Calgary,Toronto,10.92,completed,34.76
405,5321,1854,7/31/2021 4:19,7/31/2021 4:27,7/31/2021 4:46,Los Angeles,Boston,4.48,completed,14.17
406,2618,1948,12/16/2024 13:29,12/16/2024 13:33,12/16/2024 14:00,Vancouver,New York,9.35,completed,-22.87
407,1429,327,8/21/2023 18:08,8/21/2023 18:10,8/21/2023 19:04,Calgary,Chicago,18.29,completed,43.19
408,5440,220,5/3/2023 18:24,5/3/2023 18:26,5/3/2023 19:14,Montreal,Toronto,4.38,completed,19.49
409,5364,709,5/27/2023 20:37,5/27/2023 20:38,5/27/2023 21:01,Montreal,Toronto,10.97,completed,32.3
410,997,952,7/24/2023 13:50,7/24/2023 13:53,7/24/2023 14:12,New York,San Francisco,28.02,cancelled,73.55
411,386,111,5/13/2021 10:27,5/13/2021 10:30,5/13/2021 11:10,Boston,Calgary,20.05,cancelled,51.12
412,1420,61,5/20/2021 9:25,5/20/2021 9:37,5/20/2021 10:29,Chicago,Boston,10.48,completed,33.6
413,2084,1163,2/16/2024 19:05,2/16/2024 19:20,2/16/2024 20:05,Montreal,Toronto,24.23,completed,64.23
414,2050,61,10/15/2023 7:05,10/15/2023 7:20,10/15/2023 7:41,Calgary,Los Angeles,14.46,completed,45.86
415,7036,892,3/13/2024 7:20,3/13/2024 7:26,3/13/2024 7:45,San Francisco,San Francisco,7.23,completed,22
416,754,1988,9/21/2024 18:16,9/21/2024 18:21,9/21/2024 19:07,Chicago,Chicago,22.43,completed,60.96
417,6865,449,8/16/2024 17:43,8/16/2024 17:54,8/16/2024 18:18,Montreal,New York,16.44,completed,38.69
418,1444,682,1/3/2022 13:00,1/3/2022 13:01,1/3/2022 13:29,Vancouver,Boston,17.47,completed,52.75
419,5065,1008,8/6/2024 4:43,8/6/2024 4:46,8/6/2024 5:07,Boston,Los Angeles,24.74,complted,60.75
420,6912,171,2/3/2023 0:06,2/3/2023 0:13,2/3/2023 0:52,Chicago,Chicago,29.12,completed,73.01
421,1664,1535,11/22/2023 9:27,11/22/2023 9:30,11/22/2023 10:27,Vancouver,Chicago,2.46,completed,11.53
422,63,1044,9/1/2022 22:14,9/1/2022 22:28,9/1/2022 22:59,Montreal,Los Angeles,14.28,completed,39.91
423,6557,1952,8/26/2021 2:56,8/26/2021 3:10,8/26/2021 3:23,San Francisco,Toronto,8.33,completed,21.21
424,7241,1811,9/28/2022 0:02,9/28/2022 0:16,9/28/2022 0:55,Vancouver,Calgary,24.88,cancelled,64.36
425,4417,1619,8/27/2023 15:27,8/27/2023 15:32,8/27/2023 16:07,Vancouver,Toronto,11.17,completed,35.01
426,9473,124,9/20/2023 19:49,9/20/2023 19:53,9/20/2023 20:21,New York,New York,10.52,completed,22.57
427,1784,1652,3/4/2023 15:52,3/4/2023 15:57,3/4/2023 16:34,Ottawa,Vancouver,14.53,completed,43.94
428,2386,258,1/1/2022 12:22,1/1/2022 12:28,1/1/2022 13:28,San Francisco,Boston,7.42,completed,25.68
429,5034,1487,10/14/2022 7:44,10/14/2022 7:59,10/14/2022 8:51,Montreal,Calgary,24.89,completed,64.11
430,1810,309,5/15/2021 23:08,5/15/2021 23:14,5/16/2021 0:09,Montreal,San Francisco,9.8,cancelled,21.28
431,5838,336,7/9/2022 10:50,7/9/2022 10:55,7/9/2022 11:36,Chicago,New York,28.08,completed,73.17
432,4529,1641,3/16/2022 17:03,3/16/2022 17:14,3/16/2022 18:11,Toronto,Toronto,1.95,completed,5.99
433,8079,1586,10/31/2021 19:11,10/31/2021 19:20,10/31/2021 20:00,Toronto,Calgary,5.68,completed,23.77
434,4081,6,8/24/2024 13:46,8/24/2024 13:57,8/24/2024 14:29,Boston,San Francisco,17.3,completed,39.28
435,9614,1616,3/23/2022 14:47,3/23/2022 14:56,3/23/2022 15:56,Calgary,Chicago,13.11,completed,36.97
436,8655,1059,3/7/2022 15:47,3/7/2022 15:57,3/7/2022 16:53,Montreal,Calgary,28.22,completed,66.7
437,6639,830,2/8/2022 9:12,2/8/2022 9:26,2/8/2022 10:20,New York,Los Angeles,11.29,completed,29.27
438,1651,90,10/10/2021 7:56,10/10/2021 7:58,10/10/2021 8:13,Los Angeles,San Francisco,25.18,cancelled,67.13
439,4571,169,5/31/2024 2:12,5/31/2024 2:24,5/31/2024 2:40,Boston,New York,11.83,completed,26.16
440,6578,105,4/29/2022 1:15,4/29/2022 1:25,4/29/2022 2:17,Calgary,Montreal,11.29,completed,-33.36
441,3928,1018,8/10/2021 0:29,8/10/2021 0:31,8/10/2021 1:21,Calgary,Montreal,20.09,completed,51.15
442,958,415,9/11/2021 10:53,9/11/2021 10:54,9/11/2021 11:43,Boston,Toronto,6.27,completed,23.08
443,9024,1696,7/9/2023 23:48,7/9/2023 23:58,7/10/2023 0:41,New York,Toronto,2.22,completed,3.07
444,4523,67,12/28/2024 16:32,12/28/2024 16:33,12/28/2024 16:51,San Francisco,Vancouver,26.5,completed,64.72
445,3944,220,3/11/2024 9:56,3/11/2024 10:08,3/11/2024 10:44,Toronto,Ottawa,15.57,completed,48.3
446,9090,850,3/12/2021 19:36,3/12/2021 19:49,3/12/2021 20:41,Toronto,Montreal,7.39,cancelled,27.49
447,2550,1558,12/31/2024 2:15,12/31/2024 2:21,12/31/2024 3:09,Ottawa,New York,27.58,completed,73.4
448,4234,202,6/23/2023 20:21,6/23/2023 20:32,6/23/2023 20:55,Vancouver,Calgary,12.69,completed,34.69
449,5975,1887,1/15/2021 15:24,1/15/2021 15:35,1/15/2021 15:47,Toronto,Boston,20.65,completed,57.6
