ticker,market_date,price,open_price,high,low,volume,change,market_cap,circulating_supply,percent_change_24h,percent_change_7d
BTC,2024-04-01,13569.65,14289.61,14965.06,13333.56,197281.96,-5.04%,7229225124654.91,647949178.04,-0.47,-38.25
ETH,2022-12-10,22200.57,22757.16,23333.76,21885.36,254197.05,-2.45%,15095804862773.31,172965272.0,-11.65,-26.54
XRP,2022-09-15,33502.06,33508.67,34043.97,33201.65,155650.2,-0.02%,6132588237477.41,992208942.74,-9.62,12.1
ADA,2023-03-27,43081.56,43196.15,44140.99,43016.34,179367.46,-0.27%,28345114667594.82,644125786.18,-15.05,-12.93
ETH,2022-08-13,12741.26,13458.71,13616.92,12673.63,993420.96,-5.33%,5947407053090.25,296720371.49,19.78,-14.33
LTC,2023-01-02,9477.04,10143.76,10819.85,9231.27,799096.51,-6.57%,6171896721067.23,122495343.19,3.9,43.63
XRP,2023-03-27,29426.33,29599.52,29860.99,28798.81,648980.06,-0.59%,15989402414867.21,435705184.29,-0.32,7.44
ETH,2024-05-14,12193.89,11507.12,12405.16,11409.47,323621.6,5.97%,2058377741255.13,959957775.59,-2.77,33.2
ETH,2023-06-30,8523.22,8927.77,9566.3,8206.44,505964.45,-4.53%,675648737851.59,410343261.79,9.83,-32.29
ETH,2023-04-23,14014.52,13748.99,14181.71,13460.79,534351.72,1.93%,7891471315366.56,422610629.77,7.92,-32.35
ADA,2023-04-08,14511.42,14697.37,15369.45,14285.42,295445.96,-1.27%,10854521829993.94,469586365.86,-12.54,-25.12
BTC,2022-08-10,31522.49,31590.52,32147.56,31052.23,281130.23,-0.22%,22701884533381.43,36787134.56,-19.18,29.51
XRP,2024-05-02,34033.79,34382.03,35350.09,33661.12,715131.21,-1.01%,12650604715763.64,416380541.4,-7.91,-13.38
LTC,2022-10-31,36380.97,36671.83,36745.67,35823.73,237805.56,-0.79%,24885533590638.09,45906822.35,-15.78,21.19
ETH,2023-06-09,8074.82,8286.17,8396.29,7319.15,246257.2,-2.55%,3159355600422.81,8364726.9,0.18,10.81
BTC,2022-08-26,23605.25,23569.38,23743.97,22992.98,950122.66,0.15%,10978972843120.47,893384219.98,-9.68,-2.73
ADA,2023-02-18,26024.64,26293.42,26504.64,25681.87,790585.54,-1.02%,2351073123770.98,566532744.07,-16.7,14.02
ADA,2023-11-03,11501.41,11451.45,11518.18,11064.21,815210.57,0.44%,9566524092026.79,872212874.43,4.47,14.75
ETH,2024-03-26,37019.47,36281.19,37026.29,35501.49,303262.13,2.03%,12114473989426.52,394123431.74,-3.08,-46.34
XRP,2022-07-27,31179.14,31026.21,31937.07,30494.57,991997.64,0.49%,22953758826515.61,899856863.76,0.75,37.45
ETH,2022-05-25,40743.61,40860.43,41041.24,40067.01,323575.65,-0.29%,20317082595847.04,545634209.46,17.93,0.13
ADA,2022-12-03,3452.06,3261.07,3526.66,3134.22,550708.55,5.86%,900647476730.27,480667478.12,3.8,-17.21
ADA,2024-04-20,10597.98,9936.69,10740.53,9430.06,955521.87,6.66%,9803819452262.78,276175956.23,-7.99,-10.19
ADA,2023-06-24,43386.78,43490.51,43660.24,43260.26,387378.21,-0.24%,42262902635308.73,776870908.49,-7.22,-25.33
LTC,2023-03-15,18159.61,18640.55,18668.66,17830.48,229391.35,-2.58%,6170502454190.28,121742218.05,-5.37,-13.82
ADA,2023-01-13,19833.29,20301.14,20546.21,19801.49,659800.11,-2.3%,6783259224654.68,881396629.75,16.26,-43.88
LTC,2024-04-11,5422.98,5090.89,5812.85,4247.87,711457.65,6.52%,1583943190221.64,755632361.44,-11.64,-12.56
ADA,2023-06-14,5303.41,5072.91,5496.46,4407.36,154512.75,4.54%,4170842758137.08,963354909.65,5.4,-48.1
ADA,2023-02-16,48947.35,48612.63,49178.8,48330.02,931303.97,0.69%,3834566551048.62,245129730.25,-11.61,30.45
XRP,2022-06-10,1475.64,1651.85,2032.49,1437.91,112807.08,-10.67%,791378279147.78,256580345.91,-1.55,-17.38
ADA,2023-06-15,16169.77,16536.53,16966.52,15583.66,513381.87,-2.22%,9805014828317.16,772962793.19,-17.86,-26.98
ETH,2022-06-06,15510.17,15502.09,16444.35,14818.08,771073.58,0.05%,4719742153601.6,368033874.48,13.49,48.24
LTC,2022-06-01,36944.51,37225.46,37296.49,36457.65,440090.87,-0.75%,19335096743771.92,161748158.36,-3.6,43.41
ADA,2023-02-14,1048.61,1204.33,2004.86,837.67,341545.04,-12.93%,373377028033.43,549550574.3,-2.67,25.83
XRP,2023-05-10,14406.71,14838.89,15029.41,14276.26,424054.42,-2.91%,258938973160.4,646838835.94,-1.09,-25.63
ETH,2023-08-23,23818.42,23651.19,24255.34,23519.02,924797.61,0.71%,12438674031925.56,537747189.31,-9.83,0.58
ETH,2023-07-28,16800.18,16485.72,17211.86,16045.48,892082.64,1.91%,16646098741093.96,369413633.48,13.15,-18.27
BTC,2024-01-08,8538.91,8479.34,9181.14,8060.26,431520.09,0.7%,1585894042772.25,77448867.91,-7.0,-8.05
ETH,2023-04-09,11830.39,11404.84,11910.35,11204.12,196163.79,3.73%,52038078984.27,704030718.4,-3.24,-10.85
ADA,2023-10-01,22160.52,21788.65,22239.98,21462.7,172272.92,1.71%,12696647152493.67,738623028.78,12.73,26.89
BTC,2023-06-15,9526.51,9132.95,9606.0,8959.12,738066.1,4.31%,3709434162970.29,850065126.44,-13.86,13.59
BTC,2022-11-02,10068.66,10192.62,10262.89,9897.98,513812.29,-1.22%,4438099911812.2,205697533.57,-3.87,-12.45
ETH,2024-01-18,25987.16,25896.95,26276.35,25710.97,395420.2,0.35%,6525061545274.42,409755664.12,1.56,-1.9
ETH,2022-09-14,43043.67,43200.02,43707.4,42527.03,430023.11,-0.36%,13061826272259.36,139630918.73,1.42,49.72
BTC,2023-03-06,38075.37,38099.8,38616.44,37509.62,240313.16,-0.06%,27344087870253.13,468092282.73,1.86,9.26
ADA,2023-05-28,1798.7,2279.78,3056.51,1562.05,227756.9,-21.1%,1221531730596.79,430646993.82,19.72,-46.36
ADA,2023-11-02,15669.15,15533.08,16482.93,15288.1,408828.72,0.88%,1159594472215.86,646968437.92,7.92,28.25
BTC,2023-11-15,16525.34,16325.23,16915.62,15791.85,473650.02,1.23%,14352174583363.01,922371089.87,11.1,-45.12
ETH,2023-07-14,9270.08,8918.76,9811.05,8915.74,963520.63,3.94%,8692743707426.56,818658897.97,1.27,-15.39
ADA,2023-11-13,34428.45,34524.18,35089.36,34022.33,866729.81,-0.28%,2118388008700.61,619500503.79,5.12,8.43
ETH,2023-07-30,36155.49,36146.36,36178.1,35683.33,632715.41,0.03%,18825398714879.08,351422603.96,7.97,29.43
LTC,2023-09-07,19085.23,18434.78,19228.17,18035.83,64738.22,3.53%,16975474368847.6,407152694.37,-17.73,21.27
ADA,2023-10-15,32192.81,32243.82,32902.81,31608.53,831017.42,-0.16%,3333693751307.64,807084813.43,18.87,30.94
ADA,2023-01-02,485.47,706.47,731.58,206.13,753784.63,-31.28%,246436670480.15,352789976.13,16.0,4.2
XRP,2023-02-23,19036.86,18296.02,19231.41,17442.87,438368.15,4.05%,1896817079954.16,94992827.85,-13.62,-15.24
ADA,2023-05-10,21086.23,20971.38,21401.96,20415.42,890741.62,0.55%,6378810238467.8,809428195.68,5.26,-32.95
ADA,2023-06-22,7734.74,7701.15,7930.32,7525.79,310567.23,0.44%,3932942638033.88,32556815.34,-3.81,-7.21
ETH,2022-10-30,17834.74,17498.7,18420.51,17263.35,340394.21,1.92%,9939556576081.5,284419039.21,-8.45,-47.97
BTC,2023-09-29,13789.9,13376.27,14258.67,13088.65,677244.48,3.09%,13311398724280.45,632232290.37,-3.93,-6.72
ADA,2023-04-29,3031.21,3057.96,3502.08,2874.62,270118.43,-0.87%,2436992305640.1,679044443.69,5.23,43.36
LTC,2023-02-12,23975.22,23637.57,24593.61,22973.44,763885.56,1.43%,8126362801242.0,878658544.89,14.48,28.52
BTC,2022-06-07,16082.43,15648.93,16589.49,15431.55,845388.06,2.77%,1549067822949.28,516292322.24,-3.55,-13.28
LTC,2023-09-17,23188.28,23008.64,23963.29,22640.07,49624.25,0.78%,7565963578008.21,547827913.74,17.96,17.05
XRP,2023-06-26,40282.8,40778.77,41173.73,40122.03,197397.17,-1.22%,24194342787875.04,195410085.68,4.88,34.44
ADA,2023-11-08,971.39,823.15,1582.84,548.98,294977.49,18.01%,156075859595.26,647235492.65,9.4,-45.73
LTC,2023-04-01,35967.0,36920.2,37757.58,35944.96,120570.82,-2.58%,1268016633754.25,58974146.78,18.08,-27.69
BTC,2023-02-20,46880.08,46430.76,46990.15,46284.61,413417.65,0.97%,1817195509768.97,506348828.03,-13.23,-49.85
LTC,2023-04-28,34467.96,34331.27,34661.38,33641.3,737035.41,0.4%,22445437870228.9,333735917.92,13.01,48.66
ADA,2024-01-09,26124.97,26135.26,26371.68,25963.49,56888.14,-0.04%,14800889318388.07,253268996.82,-10.49,-44.98
XRP,2023-08-17,3148.51,2943.05,3155.59,2523.95,495516.81,6.98%,410977534515.15,878813060.87,-16.84,28.0
BTC,2023-05-19,3704.57,3594.79,4538.61,3516.02,153078.59,3.05%,893674239409.94,672706446.03,-7.03,18.42
BTC,2023-02-03,38068.8,38436.07,39005.36,37939.34,398083.66,-0.96%,31987087365231.11,517266090.87,-8.83,-7.16
XRP,2023-12-24,32963.42,33341.06,34148.49,32959.66,976285.77,-1.13%,12059810280773.59,945793750.39,-8.78,31.9
BTC,2023-01-02,590.6,1033.2,1215.28,460.78,364330.9,-42.84%,166811883891.93,39776609.04,13.53,22.97
XRP,2023-10-21,36669.78,37420.66,37434.46,36660.64,910748.99,-2.01%,35646085474930.29,948554306.19,-5.73,44.05
BTC,2022-09-17,28152.74,28617.89,28735.84,28065.92,530703.15,-1.63%,19955257648996.89,683271254.59,15.39,27.38
BTC,2023-03-21,24578.43,24576.74,24634.29,24537.12,548698.05,0.01%,17946450376695.93,954067021.23,5.42,-41.75
ADA,2022-12-28,24234.38,24693.2,24867.84,24153.67,881627.11,-1.86%,10617311997125.86,144325462.56,3.29,-34.68
LTC,2024-05-12,15229.45,15624.54,16098.48,14886.69,818695.24,-2.53%,5944706236411.0,11975472.27,10.6,-0.91
BTC,2022-06-30,32652.6,32920.24,33013.02,32301.17,342685.55,-0.81%,22029892910902.6,966925465.28,-5.05,-29.37
BTC,2024-02-25,961.88,1128.08,1459.69,815.34,554196.0,-14.73%,325707116580.02,157677009.68,10.01,-34.81
LTC,2022-12-27,44771.43,44640.13,45416.8,44289.07,372504.25,0.29%,31341119310672.28,979178084.72,10.91,-49.84
BTC,2023-06-10,47464.62,47014.09,47880.63,46502.45,658840.4,0.96%,30267605026991.67,805072095.39,-13.47,-26.44
LTC,2022-12-14,35482.48,35430.15,36420.52,34640.12,798842.37,0.15%,34176263865250.09,263511346.22,-2.53,-14.87
ADA,2022-07-06,14061.88,13300.49,14213.26,13207.27,622215.49,5.72%,4920724684567.32,537611078.16,1.7,6.05
XRP,2023-12-17,12885.89,12516.97,12987.84,11611.27,318540.15,2.95%,2140512231254.0,952168387.11,-8.25,-16.43
ADA,2023-04-04,38090.88,38564.35,38755.03,37972.04,916940.02,-1.23%,37244418693412.39,5911238.21,7.46,-41.86
ETH,2023-10-06,35307.5,35098.72,35360.49,35052.64,134357.27,0.59%,4606672877143.43,884709338.55,18.87,22.49
LTC,2023-02-08,31056.65,30986.55,31574.82,30173.12,652543.27,0.23%,2653545642836.97,563804119.37,8.83,-40.27
ETH,2023-11-29,9498.53,10159.55,10404.97,9390.79,466805.94,-6.51%,1966162843067.6,612073354.14,2.41,14.71
ADA,2023-06-29,29594.45,29123.31,29951.97,28757.6,811219.56,1.62%,732092127340.91,163530948.11,-14.88,34.39
BTC,2024-05-18,1947.78,1249.57,2134.48,524.17,557863.49,55.88%,1137133751444.64,769359366.96,-16.27,17.44
ADA,2023-09-14,29324.82,29053.36,29382.77,28677.61,571900.13,0.93%,8865539735595.77,18968282.7,-15.04,-48.22
LTC,2023-12-24,27600.32,27688.17,28008.88,27122.92,247668.22,-0.32%,19596315767839.24,467477464.26,-1.19,-0.8
BTC,2023-11-30,12301.92,12338.36,12680.26,12113.53,405213.62,-0.3%,2477515793567.73,523329810.72,13.83,11.63
ADA,2022-07-25,20505.23,20493.29,20521.23,20487.06,672012.91,0.06%,13443079039539.29,569890040.79,-2.22,32.08
BTC,2023-01-05,28777.44,28806.93,29560.2,28516.5,558563.27,-0.1%,23114136247542.78,519755795.97,-2.56,38.4
LTC,2024-05-04,19696.42,19179.02,19983.39,18847.12,725102.4,2.7%,18554684070738.45,466820574.67,-18.3,-27.44
XRP,2023-12-13,10792.22,10735.04,10799.64,10723.99,410372.47,0.53%,1793046829388.03,570903870.37,19.8,38.15
ETH,2024-02-04,9744.91,9428.88,10159.12,9320.88,558406.56,3.35%,578227341570.0,46882933.78,11.51,-22.7
BTC,2023-03-15,34270.64,33703.86,34585.16,33521.73,318033.41,1.68%,21477344606071.59,435333502.9,15.3,-49.41
ETH,2023-09-04,8528.95,8292.67,8753.65,8253.76,493022.27,2.85%,2389815063981.3,35238342.03,-7.96,5.85
BTC,2022-11-24,5815.91,5610.68,6070.29,4807.64,715581.91,3.66%,1804792286555.37,944572052.15,4.41,-44.68
LTC,2023-10-09,42365.91,41568.4,42413.56,41079.85,306494.76,1.92%,24847700932093.25,248627750.5,15.47,0.91
ADA,2024-04-15,34955.24,35628.56,36477.76,34631.56,446959.38,-1.89%,30598811909620.75,727716566.7,4.99,4.63
LTC,2023-05-23,29520.92,29184.75,29813.91,29033.3,731027.33,1.15%,1900533707064.34,1357640.55,8.54,34.63
BTC,2023-08-13,27959.68,28237.36,28945.08,27348.12,402035.75,-0.98%,16252030131091.46,660979796.48,-19.16,-3.7
LTC,2022-08-26,990.82,711.28,1489.04,317.59,712903.21,39.3%,20950304426.0,120989654.38,15.05,-10.89
BTC,2024-02-01,40886.17,40737.16,41068.54,40657.07,276987.85,0.37%,3250762575052.41,562530170.88,-18.91,28.08
ADA,2022-12-30,11712.59,11741.62,12182.41,11688.46,269949.01,-0.25%,4445090763064.38,405629779.39,5.49,28.72
LTC,2022-06-08,11245.0,11096.29,11559.82,10614.24,405864.91,1.34%,1065209701577.22,747118940.98,-17.5,22.74
BTC,2023-08-23,10886.71,11545.96,11646.83,10762.32,259620.12,-5.71%,9697112107324.22,865446731.92,-5.6,-48.81
ETH,2023-09-09,21597.9,21763.27,22231.88,21094.25,390139.3,-0.76%,2646518513052.87,598790484.66,11.49,-17.25
XRP,2024-05-07,37189.99,37678.85,38503.01,36918.95,351570.14,-1.3%,36417046933165.55,980644949.6,14.36,17.65
BTC,2023-07-12,15482.04,15145.35,15566.41,14935.11,796713.37,2.22%,14365659104025.73,837889832.63,10.58,-47.29
LTC,2023-09-05,46046.17,45940.06,46128.41,45612.6,272581.64,0.23%,6833146087102.08,584920206.07,7.33,-29.67
BTC,2023-03-05,40764.3,40807.05,41369.74,39914.95,92325.84,-0.1%,16753763721124.57,499657972.81,-5.29,22.15
LTC,2024-05-08,5188.03,5222.69,5386.36,4915.25,695518.77,-0.66%,47376898531.23,554252709.99,12.25,2.92
XRP,2022-11-07,48011.6,47797.44,48724.31,46859.86,127612.44,0.45%,21294653687122.5,929294719.85,9.54,4.71
LTC,2022-11-11,32088.64,31943.55,32647.66,31217.68,408424.26,0.45%,13116810578938.49,328313687.41,-9.66,12.55
XRP,2023-05-22,49106.49,49393.74,49507.89,49008.12,800636.23,-0.58%,18092308831318.31,765900997.02,14.13,7.64
LTC,2023-10-21,10277.96,9965.8,10562.15,9620.88,948362.31,3.13%,3909784172015.67,924659725.46,-0.62,-31.22
XRP,2023-07-13,35825.21,35163.78,35933.0,34888.35,984235.03,1.88%,32639092498293.64,824631449.16,13.83,-38.94
XRP,2023-12-26,11468.78,11151.55,11546.8,10654.22,38976.66,2.84%,5605615442403.84,352874039.05,-7.08,-27.84
ADA,2024-04-05,15703.6,14715.32,15713.01,13802.15,595730.39,6.72%,8520893223818.61,758262717.98,-16.39,29.41
BTC,2023-10-21,42463.02,42803.08,42895.1,42105.83,736975.43,-0.79%,40243776004960.15,660248857.98,6.82,0.67
XRP,2023-10-16,36189.84,36155.05,36600.88,35643.64,203677.55,0.1%,25420490908207.2,56273318.33,-8.54,-12.07
LTC,2023-07-17,19345.83,19189.6,20035.63,18735.06,734980.45,0.81%,4091339240126.09,566007477.07,19.34,-22.6
ADA,2022-12-21,32100.7,32118.2,32183.36,31330.03,877535.34,-0.05%,365401490054.94,453135275.85,-10.64,31.23
BTC,2024-03-31,8450.14,8425.57,8956.27,7675.0,249710.57,0.29%,1776082211184.91,294301000.51,6.11,-2.85
BTC,2022-12-02,37850.82,37725.0,38450.81,37496.44,223393.25,0.33%,19076471593259.87,541222714.24,18.71,15.47
ETH,2022-08-20,46536.65,46651.54,47641.98,46089.91,119359.52,-0.25%,38590038830142.35,466948354.24,8.71,40.16
ADA,2023-12-22,25536.09,25756.62,26402.47,24955.66,268866.86,-0.86%,23127260551914.96,44686935.98,7.64,23.29
ADA,2022-08-31,40866.27,40861.44,41087.42,40728.74,380394.45,0.01%,10702648790633.6,772704931.69,-14.66,-33.39
LTC,2022-10-22,1440.88,1262.45,1539.96,551.15,48584.55,14.13%,743703019345.11,392469201.9,-19.24,-16.46
LTC,2023-06-22,19429.7,19270.01,19590.9,19046.93,743961.82,0.83%,6275387303210.22,300588443.68,-7.35,30.31
